code_commune,code_collectivite_statut_particulier,nom,prenom,genre,date_naissance,code_CSP,fonction,code_nationalite,age,modification,commentaires
81196,,MADAULE,Christiane,F,1964-03-10,37,Maire,FR,62,,
81197,,ROUQUETTE,Serge,M,1972-03-19,48,Maire,FR,54,,
81198,,CALMET ROUSSEAUX,Isabelle,F,1966-08-12,43,Maire,FR,59,,
81199,,COUGOUREUX,Rolland,M,1955-03-05,71,Maire,FR,71,,
81200,,HUGONNET,Michel,M,1954-03-30,74,Maire,FR,72,,
81201,,MALATERRE,Guy,M,1957-02-13,75,Maire,FR,69,,
81202,,CHARRUYER,Sébastien,M,1972-06-16,31,Maire,FR,54,,
81203,,LACLAU,Martine,F,1961-11-02,11,Maire,FR,64,,
81204,,MOUNIÉ,Christophe,M,1973-11-16,34,Maire,FR,52,,
81205,,GIRONIS,Benoit,M,1984-01-14,69,Maire,FR,42,,
81206,,LAHAYE,Nicolas,M,1986-10-06,52,Maire,FR,39,,
81207,,ROMERO-BESEGHER,Benjamin,M,1988-06-07,34,Maire,FR,38,,
81208,,GRANGER,Gwenaël,M,1971-04-01,33,Maire,FR,55,,
81209,,LUCAS,Christophe,M,1966-08-20,33,Maire,FR,59,,
81210,,OURLIAC,Véronique,F,1964-11-15,37,Maire,FR,61,,
81211,,SINQUIN,Philippe,M,1963-11-22,37,Maire,FR,62,,
81212,,CURETTI,Marc,M,1964-10-29,71,Maire,FR,61,,
81213,,HURCET,Pascal,M,1963-02-05,74,Maire,FR,63,,
81214,,GELI,Bertrand,M,1947-01-10,71,Maire,FR,79,,
81215,,CINQ,Robert,M,1952-02-15,78,Maire,FR,74,,
81216,,SAUNAL,Patricia,F,1980-01-20,37,Maire,FR,46,,
81217,,BEILLEVAIRE,Éric,M,1972-07-30,35,Maire,FR,53,,
81218,,DUFOUR,Thierry,M,1961-08-29,34,Maire,FR,64,,
81219,,ROUANET,Géraldine,F,1976-09-19,46,Maire,FR,49,,
81220,,GERAUD,Nicolas,M,1958-07-13,74,Maire,FR,68,,
81221,,CARAYON,Patrick,M,1961-08-25,34,Maire,FR,64,,
81222,,GARRIGUES,Sébastien,M,1978-12-01,38,Maire,FR,47,,
81223,,CASTAN,Michel,M,1970-03-11,12,Maire,FR,56,,
81224,,BESOMBES,Serge,M,1959-10-25,72,Maire,FR,66,,
81225,,HERIN,Christophe,M,1967-11-22,85,Maire,FR,58,,
81227,,PETIT,Michel,M,1961-11-24,72,Maire,FR,64,,
81228,,JEANJACQUES,Hervé,M,1962-04-09,75,Maire,FR,64,,
81229,,JOULIA,Jean-Marie,M,1960-03-06,71,Maire,FR,66,,
81230,,ASTIÉ,Alain,M,1947-05-03,75,Maire,FR,79,,
81231,,FOURNOL,Patrick,M,1976-07-13,12,Maire,FR,50,,
81232,,TREBOSC,Michel,M,1960-02-04,74,Maire,FR,66,,
81233,,CANTALOUBE,Jean-Luc,M,1957-08-18,71,Maire,FR,68,,
81234,,VAURS,Laurent,M,1979-03-24,12,Maire,FR,47,,
81235,,GRAND,Jean Claude,M,1963-06-08,74,Maire,FR,63,,
81236,,AUBERT,Brigitte,F,1961-11-18,86,Maire,FR,64,,
81237,,TISON,Marc,M,1956-06-30,74,Maire,FR,70,,
81238,,ALQUIER,Jérémy,M,1981-05-25,46,Maire,FR,45,,
81239,,BOURDEL,Michel,M,1966-01-04,11,Maire,FR,60,,
81240,,ESPITALIER,Jean-Luc,M,1960-07-30,74,Maire,FR,65,,
81242,,JEAY,Guillaume,M,1976-09-25,52,Maire,FR,49,,
81243,,BAPTISTE,Philippe,M,1973-05-13,12,Maire,FR,53,,
81244,,SAN ANDRES,Thierry,M,1970-07-23,34,Maire,FR,55,,
81245,,FAUCOU,Patrick,M,1958-10-04,74,Maire,FR,67,,
81246,,TERRIER,Martine,F,1950-06-05,72,Maire,FR,76,,
81247,,LEBAS,Brice,M,1959-05-17,46,Maire,FR,67,,
81248,,MARIEU,Ghislaine,F,1968-04-18,45,Maire,FR,58,,
81249,,CLERGUE,Jean-Claude,M,1954-03-05,74,Maire,FR,72,,
81250,,AYRAL,Jean Jacques,M,1953-08-08,74,Maire,FR,72,,
81251,,FREDE,Raymond,M,1955-10-02,71,Maire,FR,70,,
81252,,TALMANT,Jean-Michel,M,1957-09-29,77,Maire,FR,68,,
81253,,DELPERIE,Laurence,F,1969-09-17,43,Maire,FR,56,,
81254,,TESSON,Régis,M,1972-08-13,33,Maire,FR,53,,
81255,,SENDRA,Jean,M,1954-09-14,75,Maire,FR,71,,
81256,,SAISSAC,Christian,M,1965-03-15,12,Maire,FR,61,,
81257,,DONNEZ,David,M,1975-10-08,53,Maire,FR,50,,
81258,,PUECH,Thierry,M,1966-11-07,12,Maire,FR,59,,
81259,,GOMEZ,Ghislaine,F,1965-12-10,86,Maire,FR,60,,
81261,,CORMIGNON,Gilles,M,1965-07-25,22,Maire,FR,60,,
81262,,CAVAROC,Laurent,M,1977-09-08,46,Maire,FR,48,,
81263,,CAYRE,Jean-Christophe,M,1970-03-20,12,Maire,FR,56,,
81264,,CHAZOTTES,Fabienne,F,1967-07-11,56,Maire,FR,59,,
81265,,DELPEYROU SABIR,Emma,F,1985-05-10,35,Maire,FR,41,,
81266,,VANDENDRIESSCHE,Laurent,M,1948-10-12,74,Maire,FR,77,,
81267,,ROLLAND,Christian,M,1970-11-04,12,Maire,FR,55,,
81268,,REMIOT,Francis,M,1960-12-08,75,Maire,FR,65,,
81269,,CHAPEAU,Patrick,M,1954-02-13,74,Maire,FR,72,,
81270,,BIEZUS,Patrice,M,1974-12-15,48,Maire,FR,51,,
81271,,BERNARDIN,Raphaël,M,1980-11-01,37,Maire,FR,45,,
81272,,MATE,Marie-Claire,F,1943-03-07,74,Maire,FR,83,,
81273,,ARMENGAUD,Jacques,M,1954-01-13,75,Maire,FR,72,,
81274,,ROCHEDREUX,Jean-François,M,1960-02-28,74,Maire,FR,66,,
81275,,PELAYO,Jérôme,M,1971-04-09,52,Maire,FR,55,,
81276,,FENESTRE,Fabien,M,1977-03-16,33,Maire,FR,49,,
81277,,ROUDIER,Didier,M,1954-04-24,75,Maire,FR,72,,
81278,,ASSEMAT,Jacques,M,1962-09-22,78,Maire,FR,63,,
81279,,LAPEYRE,Patrice,M,1968-01-13,48,Maire,FR,58,,
81280,,HAMON,Christian,M,1972-01-05,34,Maire,FR,54,,
81281,,VEITH,Annette,F,1961-08-15,74,Maire,FR,64,,
81282,,BONNET,Marie-Hélène,F,1974-06-29,11,Maire,FR,52,,
81283,,FERRET,Bernard,M,1963-09-17,11,Maire,FR,62,,
81284,,POUJADE,Gérard,M,1960-03-31,38,Maire,FR,66,,
81285,,SOULAGES,Jérôme,M,1982-06-09,38,Maire,FR,44,,
81286,,BARBERA,Denis,M,1964-08-15,75,Maire,FR,61,,
81287,,MARCUZZO,Fabrice,M,1971-06-05,48,Maire,FR,55,,
81288,,GIL,Anne-Marie,F,1957-06-13,74,Maire,FR,69,,
81289,,ALIBERT,Jean-Luc,M,1976-12-06,23,Maire,FR,49,,
81290,,CALMETTES,David,M,1972-08-18,52,Maire,FR,53,,
81291,,FOULCHE,Thierry,M,1960-08-26,77,Maire,FR,65,,
81292,,RAVAILHE,Benoît,M,1975-06-23,12,Maire,FR,51,,
81293,,GRANEL,Marie,F,1967-08-02,12,Maire,FR,58,,
81294,,THOUY,Clément,M,1986-11-25,21,Maire,FR,39,,
81295,,SANDRAL,Sandrine,F,1974-09-15,46,Maire,FR,51,,
81297,,CHAPRON,Yves,M,1957-06-02,74,Maire,FR,69,,
81298,,MOUSSON,Sabine,F,1968-11-08,34,Maire,FR,57,,
81299,,MOULET,Francis,M,1963-10-06,71,Maire,FR,62,,
81300,,LALANDE,Jean-Paul,M,1973-10-21,11,Maire,FR,52,,
81302,,DELPOUX,Jacqueline,F,1949-12-15,71,Maire,FR,76,,
81303,,MARIETTA,Clémence,F,1990-03-24,45,Maire,FR,36,,
81304,,CARIVENC,Julien,M,1980-03-22,37,Maire,FR,46,,
81305,,PONS,Françoise,F,1950-05-25,31,Maire,FR,76,,
81306,,RECOULES,Vincent,M,1970-02-24,48,Maire,FR,56,,
81307,,BATTUT,Jean-Louis,M,1957-03-07,75,Maire,FR,69,,
81308,,CRAYSSAC,Claude,M,1953-10-12,74,Maire,FR,72,,
81309,,PASQUIER,Chloé,F,1991-06-01,31,Maire,FR,35,,
81310,,CORROYER,Olivier,M,1965-02-17,77,Maire,FR,61,,
81311,,ALBERT,Christophe,M,1966-12-18,12,Maire,FR,59,,
81312,,HERLIN,Philippe,M,1957-08-30,72,Maire,FR,68,,
81313,,DA SILVA,Sylvie,F,1969-10-27,85,Maire,FR,56,,
81314,,VILLENEUVE,Guy,M,1955-05-26,46,Maire,FR,71,,
81315,,MILHAU,Alain,M,1961-06-26,74,Maire,FR,65,,
81316,,FABRE,François,M,1964-08-21,11,Maire,FR,61,,
81317,,BOUSQUET,Bruno,M,1976-02-22,85,Maire,FR,50,,
81318,,CAZENAVE,Alain,M,1956-11-16,72,Maire,FR,69,,
81319,,BOUSQUIE,Patrick,M,1969-07-11,48,Maire,FR,57,,
81320,,PRIOLO,Pascal,M,1965-02-19,45,Maire,FR,61,,
81321,,BOUISSET,Jean-Pierre,M,1964-02-19,23,Maire,FR,62,,
81322,,REDO,Aline,F,1961-07-11,75,Maire,FR,65,,
81323,,HEBRARD,Valérie,F,1970-07-06,45,Maire,FR,56,,
81324,,ROCACHE,Jean-Paul,M,1957-01-01,71,Maire,FR,69,,
81325,,VEUILLET,Alain,M,1965-07-21,37,Maire,FR,60,,
81326,,BALARAN,Jean-Marc,M,1958-12-07,71,Maire,FR,67,,
82001,,MASSIMINO,Francis,M,1960-07-30,72,Maire,FR,65,,
82002,,BELAYGUE,Olivier,M,1973-06-18,23,Maire,FR,53,,
82003,,CRUBILÉ,Jean-Luc,M,1962-03-20,12,Maire,FR,64,,
82004,,FALGAYRAS,Alain,M,1953-04-06,71,Maire,FR,73,,
82005,,FRAYSSE,Eric,M,1960-06-24,74,Maire,FR,66,,
82006,,BIASOTTO,Jacques,M,1962-09-26,71,Maire,FR,63,,
82007,,CRAÏS,Gérard,M,1963-01-16,34,Maire,FR,63,,
82008,,RENAUD,Olivier,M,1962-07-04,74,Maire,FR,64,,
82009,,GAUSSENS,Alain,M,1959-05-01,71,Maire,FR,67,,
82010,,MARTIN,Henri,M,1972-03-02,12,Maire,FR,54,,
82011,,PORTAL,Guy,M,1943-04-04,71,Maire,FR,83,,
82012,,MIRAMONT,Jean-Marc,M,1964-05-01,71,Maire,FR,62,,
82013,,TONIN,Jacqueline,F,1966-02-28,12,Maire,FR,60,,
82014,,REY,Denis,M,1949-04-18,71,Maire,FR,77,,
82015,,ISSANCHOU,Jean-Luc,M,1959-11-17,74,Maire,FR,66,,
82016,,VERIL,Claude,M,1958-01-10,74,Maire,FR,68,,
82017,,RAPHET,Adrien,M,1987-05-04,37,Maire,FR,39,,
82018,,SERRA,Gabriel,M,1949-07-09,77,Maire,FR,77,,
82019,,FIELDES,Christian,M,1947-05-17,74,Maire,FR,79,,
82020,,VALETTE,Jean-Michel,M,1969-08-02,33,Maire,FR,56,,
82021,,TAFOUREAU,Dominique,M,1955-11-29,83,Maire,FR,70,,
82022,,LAINÉ,Arlette,F,1954-10-28,77,Maire,FR,71,,
82023,,IUS,Frédéric,M,1976-08-31,45,Maire,FR,49,,
82024,,FLOURENS,Jean-Pierre,M,1951-05-22,77,Maire,FR,75,,
82025,,IBRES,Jean-Louis,M,1954-11-28,43,Maire,FR,71,,
82026,,SOULIE,Christiane,F,1957-02-14,75,Maire,FR,69,,
82027,,NEGRE,Marie-Claude,F,1956-09-20,74,Maire,FR,69,,
82028,,BOREL,Sylvie,F,1968-11-15,33,Maire,FR,57,,
82029,,PETIT,Aurélien,M,1983-01-13,33,Maire,FR,43,,
82030,,BAZELY,Jean-Pierre,M,1958-03-16,74,Maire,FR,68,,
82031,,JAMAIN,Thierry,M,1965-10-03,47,Maire,FR,60,,
82032,,DONZELLI,Jean-Jacques,M,1962-12-17,72,Maire,FR,63,,
82033,,BESIERS,Jean-Philippe,M,1968-08-28,22,Maire,FR,57,,
82034,,MEUNIER,François,M,1960-08-22,22,Maire,FR,65,,
82035,,DELZERS,Monique,F,1956-03-27,71,Maire,FR,70,,
82036,,LEFEBVRE,Jean-Michel,M,1955-07-21,77,Maire,FR,70,,
82037,,VAISSIERES,Cédric,M,1972-12-06,85,Maire,FR,53,,
82038,,COUSI,Vincent,M,1975-08-17,85,Maire,FR,50,,
82039,,COUSTEILS,Jacques,M,1952-10-02,74,Maire,FR,73,,
82040,,HERMET RIVIERE,Marie-Claude,F,1957-02-05,43,Maire,FR,69,,
82041,,BAGES,Catherine,F,1969-09-27,85,Maire,FR,56,,
82042,,DESCOULS,Jean-Jacques,M,1960-06-10,23,Maire,FR,66,,
82043,,MOURIAU,Christian,M,1950-03-04,74,Maire,FR,76,,
82044,,CASTILLO,Aline,F,1955-05-02,74,Maire,FR,71,,
82045,,SEVEGNES,Olivier,M,1972-03-15,47,Maire,FR,54,,
82046,,BOUTINES,Gilbert,M,1960-01-24,64,Maire,FR,66,,
82047,,SANCEY,Alain,M,1960-07-26,71,Maire,FR,65,,
82048,,RAUFAST,Ludovic,M,1976-09-23,38,Maire,FR,49,,
82049,,LARROSE,Patrick,M,1964-10-14,38,Maire,FR,61,,
82050,,JULIEN,Jean-Yves,M,1963-04-08,74,Maire,FR,63,,
82051,,FAVAREL,Annie,F,1971-04-04,52,Maire,FR,55,,
82052,,CORNILLE-GARRIC,Mickaël,M,1994-09-28,84,Maire,FR,31,,
82053,,LATAPIE,Gérard,M,1960-11-07,13,Maire,FR,65,,
82054,,PINCEMIN,Bernard,M,1967-02-06,38,Maire,FR,59,,
82055,,GIRON,David,M,1970-02-24,48,Maire,FR,56,,
82056,,FERAL,Daniel,M,1950-05-10,74,Maire,FR,76,,
82057,,SOURSAC,Jérôme,M,1971-05-05,38,Maire,FR,55,,
82058,,LÉGAL,Nadine,F,1967-03-15,45,Maire,FR,59,,
82059,,DUPONT,Jean-Louis,M,1956-03-17,71,Maire,FR,70,,
82060,,VIEILLEVIGNE,Pierre,M,1957-07-12,71,Maire,FR,69,,
82061,,GALLAND,Christian,M,1959-12-29,75,Maire,FR,66,,
82062,,REY,Christiane,F,1963-05-19,54,Maire,FR,63,,
82063,,VIGNAUX,Christian,M,1950-03-02,71,Maire,FR,76,,
82064,,TONIN,Philippe,M,1969-09-24,37,Maire,FR,56,,
82065,,MERIEL,Guy,M,1954-10-17,74,Maire,FR,71,,
82066,,RIGAUD,Marion,F,1977-12-29,38,Maire,FR,48,,
82067,,BOURGEOIS,Carole,F,1980-05-05,21,Maire,FR,46,,
82068,,DIANA,Bernard,M,1958-04-18,74,Maire,FR,68,,
82069,,CARDONNEL,Natacha,F,1968-08-27,46,Maire,FR,57,,
82070,,CASTELLS,Joël,M,1972-09-03,37,Maire,FR,53,,
82071,,SENTIS,Jean-Claude,M,1961-07-20,74,Maire,FR,64,,
82072,,BENOIT,Pascal,M,1975-05-01,38,Maire,FR,51,,
82073,,BARROS,Gérard,M,1961-08-31,75,Maire,FR,64,,
82074,,SIGAUD,Patricia,F,1952-10-19,34,Maire,FR,73,,
82075,,SAPIN,Geoffrey,M,1989-07-07,23,Maire,FR,37,,
82076,,LAMOLINAIRIE,Michel,M,1945-08-16,74,Maire,FR,80,,
82077,,GUINOUNET,Denis,M,1960-03-17,71,Maire,FR,66,,
82078,,ROUMIGUIÉ,Jean-Michel,M,1964-04-23,74,Maire,FR,62,,
82079,,BEQ,Jérôme,M,1968-06-28,38,Maire,FR,58,,
82080,,PIERASCO,Mathieu,M,1983-02-18,85,Maire,FR,43,,
82081,,BOLZONI,Thierry,M,1968-07-24,52,Maire,FR,57,,
82082,,MARTY,Didier,M,1971-09-24,22,Maire,FR,54,,
82083,,NICOLAS,Jean-Marc,M,1967-04-09,11,Maire,FR,59,,
82084,,POUX,Théo,M,2000-03-05,11,Maire,FR,26,,
82085,,BALOCCO,Antoinette,F,1965-06-12,46,Maire,FR,61,,
82086,,AUBRY,Nathalie,F,1970-07-07,54,Maire,FR,56,,
82087,,DELBREIL,Thierry,M,1973-11-02,34,Maire,FR,52,,
82088,,CROS,Emmanuel,M,1969-10-30,85,Maire,FR,56,,
82089,,DOUSSON,Bruno,M,1969-08-16,38,Maire,FR,56,,
82090,,CARTAGENA,Laurent,M,1973-03-02,74,Maire,FR,53,,
82091,,THAU,René,M,1951-06-30,71,Maire,FR,75,,
82092,,GUIGNARD,Didier,M,1964-02-18,42,Maire,FR,62,,
82093,,COUREAU,Jean-Louis,M,1959-05-06,74,Maire,FR,67,,
82094,,REY,Bernard,M,1958-04-15,23,Maire,FR,68,,
82095,,PASSEDAT,Nils,M,1972-06-26,12,Maire,FR,54,,
82096,,BRIOIS,Dominique,M,1952-06-20,74,Maire,FR,74,,
82097,,MEILHAN,Yves,M,1959-02-11,77,Maire,FR,67,,
82098,,QUATRE,Christian,M,1958-11-03,74,Maire,FR,67,,
82099,,GARGUY,Bernard,M,1952-07-20,74,Maire,FR,73,,
82100,,SOCCOL,Julie,F,1992-03-15,54,Maire,FR,34,,
82101,,MAERTEN,Marie-Bernard,F,1958-02-21,31,Maire,FR,68,,
82102,,DELSOL,Thierry,M,1965-10-08,23,Maire,FR,60,,
82103,,GOURMELON,Joëlle,F,1972-02-11,46,Maire,FR,54,,
82104,,CANDELON,Jean-Luc,M,1955-08-30,72,Maire,FR,70,,
82105,,ABBA,Christian,M,1957-08-07,74,Maire,FR,68,,
82106,,AUGUSTE,David,M,1970-10-19,38,Maire,FR,55,,
82107,,DABASSE,Daniel,M,1956-12-22,71,Maire,FR,69,,
82108,,LACOMBE,José,M,1957-02-03,77,Maire,FR,69,,
82109,,FEUTRIER,Francis,M,1968-03-10,12,Maire,FR,58,,
82110,,PAUTRIC,Jacques,M,1947-01-17,74,Maire,FR,79,,
82111,,CASTANIÉ,Jean-Claude,M,1961-02-07,71,Maire,FR,65,,
82112,,LOPEZ,Romain,M,1989-02-24,85,Maire,FR,37,,
82113,,HEBRAL,Valérie,F,1971-05-29,85,Maire,FR,55,,
82114,,MARTY,Alfred,M,1973-09-29,54,Maire,FR,52,,
82115,,ALBERT,Jean-Paul,M,1949-03-22,74,Maire,FR,77,,
82116,,LACOMBE,Joël,M,1969-03-25,68,Maire,FR,57,,
82117,,ALBUGUES,Mathieu,M,1989-07-19,21,Maire,FR,36,,
82118,,DELLUC,Pierre,M,1965-06-16,52,Maire,FR,61,,
82119,,CRABIÉ,Olivier,M,1966-02-02,12,Maire,FR,60,,
82120,,COSTES,Anthony,M,1980-10-17,31,Maire,FR,45,,
82121,,LALLEMAND,Didier,M,1956-11-03,74,Maire,FR,69,,
82122,,LARROQUE,Philippe,M,1963-01-28,12,Maire,FR,63,,
82123,,RAYNAL,Jean-Claude,M,1954-03-05,74,Maire,FR,72,,
82124,,WEILL,Michel,M,1946-12-25,72,Maire,FR,79,,
82125,,GAUTIÉ,Claude,M,1959-05-28,74,Maire,FR,67,,
82126,,MASSALOUP,Christophe,M,1971-03-27,38,Maire,FR,55,,
82127,,FEAU,Annie,F,1944-12-23,11,Maire,FR,81,,
82128,,LANDOU,Thierry,M,1964-07-29,71,Maire,FR,61,,
82129,,IRAGUE,David,M,1977-02-07,48,Maire,FR,49,,
82130,,PIGNON,Jean-Michel,M,1963-06-02,33,Maire,FR,63,,
82131,,MACCARINI,Gilles,M,1969-12-10,37,Maire,FR,56,,
82132,,PERN SAVIGNAC,Fabienne,F,1965-05-06,43,Maire,FR,61,,
82133,,ROMANO,Jean Claude,M,1953-11-17,74,Maire,FR,72,,
82134,,TELLIER,Morgan,M,1979-11-02,54,Maire,FR,46,,
82135,,CASTAGNÉ,Julien,M,1988-11-26,21,Maire,FR,37,,
82136,,AUTHESSERRE,Willy,M,1970-07-22,33,Maire,FR,55,,
82137,,ICHES,Alain,M,1978-02-25,11,Maire,FR,48,,
82138,,DELFARIEL,Eric,M,1963-09-18,71,Maire,FR,62,,
82139,,RATTO,Stéphan,M,1972-08-29,12,Maire,FR,53,,
82140,,LOPITAUX,Camille,F,1950-01-17,74,Maire,FR,76,,
82141,,LE FESSANT,Lionel,M,1972-01-15,21,Maire,FR,54,,
82142,,BELLOC,Alain,M,1956-07-31,77,Maire,FR,69,,
82143,,GUERIN,Pascal,M,1968-04-29,42,Maire,FR,58,,
82144,,PRAYSSAC,Jean-Michel,M,1962-08-07,74,Maire,FR,63,,
82145,,ESCALETTE,Gaëtan,M,1979-01-05,12,Maire,FR,47,,
82146,,LAPORTE,Marc,M,1967-01-04,12,Maire,FR,59,,
82147,,HENRY,Stéphane,M,1972-08-16,53,Maire,FR,53,,
82148,,VALETTE,Gilles,M,1964-04-23,71,Maire,FR,62,,
82149,,CHANRION,Jean-Luc,M,1952-11-10,75,Maire,FR,73,,
82150,,INAUD,Séverine,F,1981-08-03,33,Maire,FR,44,,
82151,,LE GOULVEN,Pierre,M,1970-10-30,48,Maire,FR,55,,
82152,,FOURNIE,Philippe,M,1965-07-07,11,Maire,FR,61,,
82153,,LUSSAGNET,Jérôme,M,1971-06-25,52,Maire,FR,55,,
82154,,AURIENTIS,Pascal,M,1964-08-25,47,Maire,FR,61,,
82155,,BIRS,Elisabeth,F,1963-02-28,22,Maire,FR,63,,
82156,,LAVERGNE,Yannick,M,1977-03-23,11,Maire,FR,49,,
82157,,BONIFAY,Benjamin,M,1986-02-26,12,Maire,FR,40,,
82158,,MIRAMANDE,Marthe,F,1963-04-10,77,Maire,FR,63,,
82159,,ROUZIES,Guy,M,1962-02-02,72,Maire,FR,64,,
82160,,BONGIOVANNI,Gérard,M,1953-08-04,74,Maire,FR,72,,
82161,,MIQUEL,Laurence,F,1963-12-29,74,Maire,FR,62,,
82162,,GROS,Huguette,F,1949-07-23,77,Maire,FR,76,,
82163,,DUILHE,Geneviève,F,1959-08-06,12,Maire,FR,66,,
82164,,BALLET,Dominique,M,1963-02-21,77,Maire,FR,63,,
82165,,REBEL,Stéphane,M,1974-02-16,54,Maire,FR,52,,
82166,,DUSSAC,Martine,F,1962-07-04,62,Maire,FR,64,,
82167,,PAILLARES,Bernard,M,1957-04-12,71,Maire,FR,69,,
82168,,MARIE,Nicolas,M,1971-03-20,47,Maire,FR,55,,
82169,,BOUCHE,Bernard,M,1957-05-22,37,Maire,FR,69,,
82170,,MARCHIOL,Lido,M,1957-12-21,77,Maire,FR,68,,
82171,,PREVEDELLO,Xavier,M,1972-02-10,33,Maire,FR,54,,
82172,,ESTRIPEAU,Jean-Paul,M,1960-05-16,71,Maire,FR,66,,
82173,,FÉNIÉ,Gérard,M,1954-12-15,74,Maire,FR,71,,
82174,,QUINTARD,Nadine,F,1960-09-04,12,Maire,FR,65,,
82175,,BOYER,Serge,M,1963-05-15,71,Maire,FR,63,,
82176,,PEZOUS,Bernard,M,1954-01-06,74,Maire,FR,72,,
82177,,POUILLON,Anne-Marie,F,1960-04-02,74,Maire,FR,66,,
82178,,BERTOGNA-COULON,Marie-Christine,F,1955-04-11,74,Maire,FR,71,,
82179,,RONCHI,Michel,M,1967-10-31,22,Maire,FR,58,,
82180,,LAGARDE,Christian,M,1954-06-12,72,Maire,FR,72,,
82181,,BOISSEAU,Christophe,M,1973-01-18,31,Maire,FR,53,,
82182,,BARREAU,Jean-Michel,M,1957-07-11,71,Maire,FR,69,,
82183,,BESSIERES,Véronique,F,1968-08-30,31,Maire,FR,57,,
82184,,MEILLEURAT,Jean-Pierre,M,1959-11-01,67,Maire,FR,66,,
82185,,CREHEN,Michel,M,1954-08-03,75,Maire,FR,71,,
82186,,BAYLET,Jean-Michel,M,1946-11-17,23,Maire,FR,79,,
82187,,SOUDARIN,Tristan,M,1981-03-26,35,Maire,FR,45,,
82188,,ALBINET,Alain,M,1952-08-30,71,Maire,FR,73,,
82189,,BRESSANGES,André,M,1953-10-17,74,Maire,FR,72,,
82190,,TUYERES,Stéphane,M,1975-07-30,38,Maire,FR,50,,
82192,,DUCOS,Jean Jacques,M,1954-04-21,74,Maire,FR,72,,
82193,,GALLINA,Pierrette,F,1954-11-24,77,Maire,FR,71,,
82194,,GARROS,Jacques,M,1947-04-03,77,Maire,FR,79,,
82195,,MOULIS,Marie-Christine,F,1968-07-14,45,Maire,FR,58,,
83001,,KLINHOLFF,Jean-Pierre,M,1953-07-08,74,Maire,FR,73,,
83002,,MORDELET,Charles-Antoine,M,1952-01-14,23,Maire,FR,74,,
83003,,BELADEN,Thierry,M,1963-07-23,33,Maire,FR,62,,
83005,,CONSTANS,Serge,M,1967-02-07,21,Maire,FR,59,,
83006,,SOUQUE,Yves,M,1961-05-26,74,Maire,FR,65,,
83007,,DUTREY,Bernard,M,1962-07-27,52,Maire,FR,63,,
83008,,SAILLET,Jérôme,M,1988-12-15,23,Maire,FR,37,,
83009,,BERTONCINI,Franck,M,1969-01-07,48,Maire,FR,57,,
83010,,GERARD,Jacques,M,1948-08-01,71,Maire,FR,77,,
83011,,DECARLIS,Nadine,F,1965-05-20,21,Maire,FR,61,,
83012,,VENTURINO-GABELLE,Cathy,F,1970-06-02,22,Maire,FR,56,,
83013,,GROSSO,Norbert,M,1963-06-21,74,Maire,FR,63,,
83014,,ANGLIONIN,Joannel,M,1970-06-19,69,Maire,FR,56,,
83015,,TEXTORIS,Claude,F,1956-07-05,74,Maire,FR,70,,
83017,,AYCARD,Bruno,M,1951-04-15,75,Maire,FR,75,,
83019,,ARIZZI,François,M,1958-10-21,74,Maire,FR,67,,
83020,,PERRIMOND,Raphael,M,1961-11-16,75,Maire,FR,64,,
83021,,PERO,Franck,M,1978-02-11,54,Maire,FR,48,,
83022,,ROUVIER,Armand,M,1961-03-03,74,Maire,FR,65,,
83023,,BREMOND,Didier,M,1961-08-07,23,Maire,FR,64,,
83025,,VESPERINI,Olivier,M,1974-08-15,33,Maire,FR,51,,
83026,,MAURIN,Richard,M,1957-02-26,75,Maire,FR,69,,
83027,,DELEDDA,Robert,M,1955-07-25,74,Maire,FR,70,,
83028,,MARIA,Daniel,M,1961-09-05,74,Maire,FR,64,,
83029,,CAVALLIER,François,M,1967-12-09,34,Maire,FR,58,,
83031,,LONGOUR,Jean-Luc,M,1959-03-20,31,Maire,FR,67,,
83033,,CORTES,Christophe,M,1982-02-14,42,Maire,FR,44,,
83034,,LATIL,Arnaud,M,1974-01-31,31,Maire,FR,52,,
83035,,CASTELL,René,M,1955-05-06,77,Maire,FR,71,,
83037,,GENOVA,Michel,M,1958-09-24,74,Maire,FR,67,,
83038,,LAPIE,Vincent,M,1991-11-02,38,Maire,FR,34,,
83039,,LOUDES,Serge,M,1955-01-09,71,Maire,FR,71,,
83040,,BELLINI,Nans,M,1989-05-08,12,Maire,FR,37,,
83041,,PIERRUGUES,Gerald,M,1957-05-03,74,Maire,FR,69,,
83043,,AMRANE,Christine,F,1952-03-05,22,Maire,FR,74,,
83044,,BARALE,Alain,M,1948-04-27,74,Maire,FR,78,,
83045,,RULLAN,Nicole,F,1958-09-12,74,Maire,FR,67,,
83046,,VERAN,Jean-Pierre,M,1943-02-05,31,Maire,FR,83,,
83047,,SIMON,Christian,M,1959-12-31,77,Maire,FR,66,,
83049,,MOUTTET,Bernard,M,1965-10-02,37,Maire,FR,60,,
83050,,STRAMBIO,Richard,M,1958-04-02,31,Maire,FR,68,,
83051,,DEBRAY,Romain,M,1964-01-21,72,Maire,FR,62,,
83052,,BARBEZ,Nathalie,F,1982-11-28,56,Maire,FR,43,,
83053,,MONIER,Blandine,F,1966-09-12,85,Maire,FR,59,,
83054,,PALMIERI,Yves,M,1976-09-06,34,Maire,FR,49,,
